,County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,SNAP,Location Points
293,Kings,Cypress Hills Youthmarket,Fulton St. btwn Richmond & Logan Sts.,Fulton St. and Logan St.,Brooklyn,NY,11208,Kori Petrovic,2127887900.0,http://www.grownyc.org/youthmarket,Friday  10am-5pm,July 6-November 16,Y,M,40.68206,-73.87788,Y,"(40.68206, -73.87788)"
294,Kings,East New York Farmers' Market I,613 New Lots Ave. Brooklyn,613 New Lots Ave,Brooklyn,NY,11207,Ana Aguirre,7186497979.0,http://www.eastnewyorkfarms.org,Saturday  9am-3pm,June 23-November 24,Y,M,40.6647,-73.88659,Y,"(40.6647, -73.88659)"
295,Kings,East New York Market II,New Lots & Georgia Aves. Brooklyn,New Lots Ave and Georgia Ave,Brooklyn,NY,11207,Ana Aguirre,7186497979.0,http://www.eastnewyorkfarms.org,Wed  1:30pm- 6:30pm,July 4-October 31,Y,M,40.66075,-73.8955,Y,"(40.66075, -73.8955)"
296,Kings,Flatbush Junction Youthmarket,Flatbush & Nostrand Aves.,Flatbush Ave and Nostrand Ave,Brooklyn,NY,11210,Kori Petrovic,2127887900.0,http://www.grownyc.org/greenmarket,Saturday  8:30am-2pm,July 7-November 17,Y,M,40.63286,-73.9477,Y,"(40.63286, -73.9477)"
297,Kings,Fort Greene Park Greenmarket,Washington Park btwn Dekalb Ave. & Willoughby St.,Washington Park and DeKalb Ave,Brooklyn,NY,11205,Pam Knepper,2127887900.0,http://www.grownyc.org/greenmarket/brooklyn/fort-greene,Saturday  8am-3pm,Year-round,Y,YR,40.68962,-73.97313,Y,"(40.68962, -73.97313)"
298,Kings,Graham Avenue Farmers' Market,Cook St. & Graham Ave.,Graham Ave and Cook St,Brooklyn,NY,11206,Betty Cooney,7183876643.0,http://www.grahamavenuebid.net,Saturday  9am-5pm,July 14-October 27,Y,M,40.70235,-73.94238,Y,"(40.70235, -73.94238)"
299,Kings,Grand Army Plaza Greenmarket,Flatbush Ave. & Prospect Park West,Flatbush Ave and Grand Army Plaza,Brooklyn,NY,11238,Pam Knepper,2127887900.0,http://www.grownyc.org/greenmarket/brooklyn-grand-army-plaza,Saturday  8am-4pm,Year-round,Y,YR,40.67412,-73.9695,Y,"(40.67412, -73.9695)"
300,Kings,H.S. for Public Service Youth Farm Farm Stand,600 Kingston Ave.,600 Kingston Ave,Brooklyn,NY,11203,Steve Frillman,2125942155.0,http://www.theyouthfarm.org,Wed  2:30pm-6:30pm,June 20-October 31,Y,M,40.65952,-73.94255,Y,"(40.65952, -73.94255)"
301,Kings,Harvest Home Brower Park Farmers' Market,Prospect Place & Brooklyn Ave.,Prospect Place and Brooklyn Ave.,Brooklyn,NY,11213,Maritza Owens,2128283361.0,http://www.harvesthomefm.org,Thursday  8am-4pm,June 7-November 15,Y,M,40.674,-73.94454,Y,"(40.674, -73.94454)"
302,Kings,Harvest Home Clinton Hills Farm Stand,Lafayette & Washington Aves.,267 Lafayette St,Brooklyn,NY,11238,Maritza Owens,2128283361.0,http://www.harvesthomefm.org,Tuesday  8am-4pm,June 5-November 20,Y,M,40.6882,-73.96615,Y,"(40.6882, -73.96615)"
303,Kings,Harvest Home Coney Island Farmers' Market,Ocean Parkway btwn Ave. Z & Shore Rd.,Ocean Pkwy and Avenue Z,Brooklyn,NY,11235,Maritza Owens,2128283361.0,http://www.harvesthomefm.org,Wed/Fri  8am-4pm,June 6-November 21,Y,M,40.586690000000004,-73.96578000000001,Y,"(40.58669, -73.96578)"
304,Kings,Harvest Home Kings Co. Hospital Farmers' Market,Clarkson Ave btwn E 37th & E 38th Sts.,511 Clarkson Ave,Brooklyn,NY,11203,Maritza Owens,2128283361.0,http://www.harvesthomefm.org,Wednesday  8am-6pm,June 6-November 21,Y,M,40.655879999999996,-73.94245,Y,"(40.65588, -73.94245)"
305,Kings,Hattie Carthan After Church Farmers' Market,49 Van Buren St. Hattie Carthan Herban Farm,49 Van Buren St,Brooklyn,NY,11221,Yonnette Fleming,7186383566.0,http://www.hattiecarthancommunitymarket.com,Sunday  1pm-6pm,July 29-November 18,Y,M,40.69024,-73.94359,Y,"(40.69024, -73.94359)"
306,Kings,Hattie Carthan Community Farmers' Market,363-365 Clifton Place Brooklyn,365 Clifton Pl,Brooklyn,NY,11216,Yonnette Fleming,7186383566.0,http://www.hattiecarthancommunitymarket.com,Saturday  9am-3pm,July 14-November 17,Y,M,40.68965,-73.94879,Y,"(40.68965, -73.94879)"
307,Kings,Isabahlia Farmers' Market -Livonia Ave,Powell Street Garden 410 Livonia Ave. Brooklyn,410 Livonia Ave,Brooklyn,NY,11212,Brenda Thompson-Duchene,7184983174.0,http://www.isabahlialoefinc.org,Saturday  8am-3pm,June 29-October 27,Y,M,40.66353,-73.90226,Y,"(40.66353, -73.90226)"
308,Kings,Isabahlia WINTER Farmers' Market,The Greenhouse on 93 New Lots Ave. Brooklyn,93 New Lots Ave,Brooklyn,NY,11212,Brenda Thompson-Duchene,7184983174.0,http://www.isabahlialoefinc.org,Saturday  8am-1pm,November 3-December 27,Y,M/X,40.65817,-73.90181,Y,"(40.65817, -73.90181)"
309,Kings,Isabahlia-Rockaway Farmers' Market,514 Rockaway Avenue Brooklyn,514 Rockaway Avenue,Brooklyn,NY,11212,Brenda Thompson-Duchene,7184983174.0,http://www.isabahlialoefinc.org,Friday 11am-4pm,June 29-October 26,Y,M,40.66751,-73.91020999999999,Y,"(40.66751, -73.91021)"
310,Kings,Kensington Youthmarket,Ft. Hamilton Pkwy btwn E. 4th & E. 5th Sts.,Fort Hamilton Pkwy and East 5th St,Brooklyn,NY,11218,Kori Petrovic,2127887900.0,http://www.grownyc.org/youthmarket,Saturday  8am-3pm,June 2-December 22,Y,M/X,40.64917,-73.97659,Y,"(40.64917, -73.97659)"
311,Kings,McCarren Park/Greenpoint Greenmarket,Union Ave btwn Driggs Ave & N 12th St,N 12th Street and Driggs Ave,Brooklyn,NY,11222,Pam Knepper,2127887900.0,http://www.grownyc.org/greenmarket/brooklyn/greenpoint-sa,Saturday  8am-3pm,Year-round,Y,YR,40.720459999999996,-73.95269,Y,"(40.72046, -73.95269)"
312,Kings,McGolrick Park Farmers' Market,"Inside McGolrick Park near Pavilion, Btw Driggs & Nassau Aves.",103 Russel Street,Brooklyn,NY,11222,Emily Lee,9149234837.0,http://www.downtoearthmarkets.com,Sunday  10am-4pm,May 6-November 18,Y,P/M,40.72405,-73.94428,Y,"(40.72405, -73.94428)"
313,Kings,Park Slope Farmers' Market,4th Street at 5th Ave.  near PS 51,Fourth Street and Fifth Avenue,Brooklyn,NY,11215,Emily Lee,9149234837.0,http://www.downtoearthmarkets.com,Sunday 10am-5pm,Year-round,Y,YR,40.6722,-73.98379,Y,"(40.6722, -73.98379)"
314,Kings,Parkside Greenmarket,Parkside & Ocean Ave.  Brooklyn,Parkside Ave. & Ocean Ave.,Brooklyn,NY,11226,Pam Knepper,2127887900.0,http://www.grownyc.org/greenmarket,Sunday  9am-4pm,June 10-November 18,Y,M,40.655116,-73.961895,Y,"(40.655116, -73.961895)"
315,Kings,Pitkin-Verde Farmers' Market,2094 Pitkin Ave. Brooklyn,2094 Pitkin Ave,Brooklyn,NY,11207,Aida Castillo,9178938801.0,http://www.cypresshills.org,Tuesday  9am-5:30pm,July 3-November 20,Y,M,40.67175,-73.89525,Y,"(40.67175, -73.89525)"
316,Kings,Project EATS Brooklyn Museum Farm Stand,200 Eastern Parkway,200 Eastern Parkway,Brooklyn,NY,11238,Maryanne Speroni,2126121528.0,http://www.projectEATS.org,Thursday  12pm-5pm,June 14-November 15,Y,M,40.67163,-73.96268,Y,"(40.67163, -73.96268)"
317,Kings,Project EATS DOH Farmacy Farm Stand,259 Bristol St.  Brooklyn,259 Bristol Street,Brooklyn,NY,11212,Maryanne Speroni,2126121528.0,http://www.projecteats.org,Tue/Thu  11am-4pm,June 14-November 15,Y,M,40.6648,-73.91138000000001,Y,"(40.6648, -73.91138)"
318,Kings,Project EATS H&H Farmacy Farm Stand,2094 Pitkin Avenue Brooklyn,2094 Pitkin Avenue,Brooklyn,NY,11207,Maryanne Speroni,2126121528.0,http://www.projecteats.org,Mon/Wed  11am-4pm,June 18-November 14,Y,M,40.67194,-73.89534,Y,"(40.67194, -73.89534)"
319,Kings,Project EATS Marcus Garvey Apartments Farm Stand,300 Chester St. & Dumont Ave,300 Chester Street,Brooklyn,NY,11212,Maryanne Speroni,2126121528.0,http://www.projectEATS.org,Wednesday 11am-5pm,June 13-November 13,Y,P/M,40.664320000000004,-73.91036,Y,"(40.66432, -73.91036)"
320,Kings,Project EATS Rockaway Farm Stand,702 Rockaway Ave.  Brooklyn,702 Rockaway Avenue,Brooklyn,NY,11212,Maryanne Speroni,2126121528.0,http://www.projecteats.org,Friday  11am-5pm,July 1-November 15,Y,M,40.662890000000004,-73.90907,Y,"(40.66289, -73.90907)"
321,Kings,Red Hook Farm Stand,580 Columbia St. next to the Basis Ind. School,580 Columbia St,Brooklyn,NY,11231,Saara Nafici,3475136774.0,http://www.added-value.org/farmers-market,Saturday  10am-3pm,June 16-November 17,Y,M,40.67198,-74.00901,Y,"(40.67198, -74.00901)"
322,Kings,Red Hook Farm Stand 2,110 W 9th St. Brooklyn,110 West 9th Street,Brooklyn,NY,11231,Saara Nafici,3475136774.0,http://www.added-value.org/farmers-market,Wednesday  1pm-8pm,June 13-November 14,Y,M,40.675959999999996,-74.0022,Y,"(40.67596, -74.0022)"
323,Kings,Saratoga Farm Stand,2046 Fulton St.,2046 Fulton Street,Brooklyn,NY,11233,Jenae Joseph,3477733551.0,http://bedstuyagainsthunger.org,Saturday  9am-3pm,July 7-November 17,Y,M,40.678490000000004,-73.9162,N,"(40.67849, -73.9162)"
324,Kings,Urban Oasis Farm Stand,"Kingsboro Psychiatric Center, 681 Clarkson Ave. btwn Troy Ave & 43rd St.",681 Clarkson Ave,Brooklyn,NY,11203,Michelle Almonte,7182217907.0,,Wed  2pm-5:30pm,June 28-November 8,Y,M,40.656209999999994,-73.93741,N,"(40.65621, -73.93741)"
325,Kings,Williamsburg Greenmarket,Taylor Avenue & Lee Street,199 Taylor St,Brooklyn,NY,11211,Pam Knepper,2127887900.0,http://www.grownyc.org/greenmarket,Thursday  8am-4pm,July 5-November 15,Y,M,40.70643,-73.96211,Y,"(40.70643, -73.96211)"
326,Lewis,Colwell's Farm Stand and Garden Center,6007 State Route 12 Glenfield,6007 State Route 12,Glenfield,NY,13343,Michael Colwell,3153767402.0,http://www.colwellsfarmmarket.com,"Mon-Sat  8am-7pm, Sunday  9am-6pm",April 1-December 24,Y,P/M/X,43.71844,-75.41148000000001,Y,"(43.71844, -75.41148)"
327,Lewis,Harrisville Farmers' Market,State Street  Harrisville,State Street and Main Street,Harrisville,NY,13648,Laura La Platney,3157771689.0,,Saturday  9am-4pm,May 26-October 27,Y,P/M,44.14849,-75.31571,N,"(44.14849, -75.31571)"
328,Lewis,Lewis Co. General Hospital Farmers' Market,"7785 N. State St.  Lowville, near Children's Clinic back parking lot",7785 North State St,Lowville,NY,13367,Tina Schell,3153765087.0,http://www.lcgh.net,Thursday  11am-4pm,June 14-October 4,Y,M,43.79599,-75.49831999999999,N,"(43.79599, -75.49832)"
329,Lewis,Lowville Farmers' Market,Lewis County Fairgrounds 5485 Bostwick St.,5485 Bostwick Street,Lowville,NY,13367,Sarah Roes,3153767750.0,http://www.facebook.com/lowvillefarmandcraftmarket/,Saturday  8am-2pm,June 2-October 27,Y,M,43.79484,-75.48769,N,"(43.79484, -75.48769)"
330,Lewis,Lyons Falls Farmers' Market,Riverside Park 6904 Laura St.,6904 Laura St,Lyons Falls,NY,13368,Liz Clair,3153486135.0,http://www.lyonsfallsalive.org,Tuesday  12pm-5pm,June 19-October 9,Y,M,43.61458,-75.3562,N,"(43.61458, -75.3562)"
331,Lewis,Owls Landing Farm Farm Stand,7411 West Rd Lowville,7411 West Road,Lowville,NY,13367,John Ingham,3153762268.0,,"M/W/F 3pm-6pm, Saturday 8am-12pm",August 15-November 30,Y,M,43.78906,-75.54409,N,"(43.78906, -75.54409)"
332,Lewis,Stoltzfus Farm Stand -Lowville,"Tractor Supply Lowville, 5710 Number 4 Road",5710 Number 4 Road,Lowville,NY,13367,Henry M. Stoltzfus,,,Tuesday 8:30am-4pm,June-October 18,N,M,43.781890000000004,-75.47601,N,"(43.78189, -75.47601)"
333,Livingston,Dansville Farmers' Market,50 Maple St.,50 Maple St,Dansville,NY,14437,Gary Roth,5853352963.0,http://ragingwindsfarmmarket.com/?page_id=9,Friday  11am-4pm,May 25-October 5,Y,P/M,42.56606,-77.70838,Y,"(42.56606, -77.70838)"
334,Livingston,Geneseo Farmers' Market,Center St. & Main St.,Main St and Center St,Geneseo,NY,14454,Kyli Knickerbocker,5852339856.0,http://www.geneseofarmersmarket.org,Thursday  3pm-6:30pm,June 21-October 18,Y,M,42.796240000000004,-77.81679,Y,"(42.79624, -77.81679)"
335,Livingston,Lima Presbyterian Church Farmers' Market,"7295 W. Main St., Corner of Route 15A",7295 W. Main St.,Lima,NY,14485,Suzanne Muehleisen,5857529238.0,http://limafarmmarket.com/,Tuesday  3pm-6pm,June 19-October 23,Y,M,42.904959999999996,-77.61175,N,"(42.90496, -77.61175)"
336,Livingston,Mount Morris Farmers' Market,103 Main St.,103 Main Street,Mount Morris,NY,14510,Anna Spencer,5854479185.0,https://www.facebook.com/mountmorrisfarmersmarket/,Friday  12pm-6pm,May 25-September 28,Y,P/M,42.7245,-77.87333000000001,N,"(42.7245, -77.87333)"
337,Madison,Cazenovia Farmers Market,Memorial Park Albany St./US 20,48 Albany St. Memorial Park,Cazenovia,NY,13035,Aileen Randolph,3154154426.0,http://www.cazenoviachamber.com,Saturday  9am-2pm,May 12-October 27,Y,P/M,42.92975,-75.85455999999999,N,"(42.92975, -75.85456)"
338,Madison,Cazenovia WINTER Farmers' Market,"American Legion Hall, 26 Chenango St",26 Chenango Street,Cazenovia,NY,13035,Aileen Randolph,3154154426.0,http://www.cazenoviachamber.com,3rd Saturday  10am-1pm,November 18 -April 21,N,M/X/W/P,42.92467,-75.85168,N,"(42.92467, -75.85168)"
339,Madison,Chittenango Artisan and Farmers Market,Doctor West Park,227 Genesee Street,Chittenango,NY,13037,Jill Doss,3156873936.0,https://www.facebook.com/pg/chittmarket/about/?ref=page_internal,Tuesday  4pm-7pm,May 29-September,Y,M,43.04502,-75.86662,N,"(43.04502, -75.86662)"
340,Madison,Cottage Lawn Farmers' Market,"435 Main St., Madison Co. Historical Society Oneida",435 Main St.,Oneida,NY,13421,Mary Patricia,3153633028.0,https://www.mchs1900.org/farmers-market,Tuesday  3pm-7pm,June 5-September 4,Y,P/M,43.08719,-75.64705,N,"(43.08719, -75.64705)"
341,Madison,Debrucque's Produce Stand,3392 Seneca Turnpike Canastota,3392 Seneca Turnpike,Canastota,NY,13032,Gary J. Debrucque,3153801015.0,,"Mon-Fri  10am-6pm, Sat/Sun  9am-4pm",June 1-October 31,Y,M,43.06975,-75.75169,N,"(43.06975, -75.75169)"
342,Madison,Parry's Hardware WINTER Farmers' Market,100 Utica Street Hamilton,100 Utica Street,Hamilton,NY,13346,Gwenn Werner,3158240002.0,http://www.parryshamilton.com,2nd Sat  10am-1pm,November-April,N,M/X/W/P,42.832844,-75.548027,N,"(42.832844, -75.548027)"
343,Madison,Village of Hamilton Farmers' Market,Village Green 3 Broad St.,Broad St and Payne St,Hamilton,NY,13346,Kim Taranto,3158241111.0,http://www.hamilton-ny.gov,Saturday  8am-1pm,May 5-October 27,Y,P/M,42.826840000000004,-75.54436,N,"(42.82684, -75.54436)"
344,Monroe,Brightly's Farm Market,525 Drake Rd.  Hamlin,525 Drake Rd.,Hamlin,NY,14464,Betsy Brightly,5856364337.0,http://www.brightlyfarms.com,"May-Dec M-Sa 9am-6pm, Jan-Apr  M-Fr 9am-5pm",Year-round,Y,YR,43.294709999999995,-77.94344,Y,"(43.29471, -77.94344)"
345,Monroe,Brighton Farmers' Market,Brighton High School lot  1150 Winton Rd. South,1150 Winton Rd South,Rochester,NY,14618,Sue Gardner-Smith,5852698918.0,http://www.brightonfarmersmarket.org,Sunday  9am-1pm,May 13-November 18,Y,P/M,43.122040000000005,-77.56808000000001,Y,"(43.12204, -77.56808)"
346,Monroe,Brighton WINTER Farmers' Market,Brookside Center  220 Idlewood Rd. Rochester,220 Idlewood Road,Rochester,NY,14618,Sue Gardner-Smith,5852698918.0,http://www.brightonfarmersmarket.org,Sunday  1pm-4pm,Nov 26-Dec 31,Y,M/X/W,43.11275,-77.56809,Y,"(43.11275, -77.56809)"
347,Monroe,Brockport Farmers' Market,Market St. off Main St.,Main St and Market St,Brockport,NY,14420,Charlene Veltz,5857503382.0,,Sunday  8am-1pm,June 17-October 28,Y,M,43.215559999999996,-77.9385,N,"(43.21556, -77.9385)"
348,Monroe,Curbside Market,"Contact for locations & times, 585-328-3380 x113  www.foodlinkny.org",1999 Mount Read Boulevard,Rochester,NY,14615,Mitch Gruber,5853283380.0,http://www.foodlinkny.org,Mon - Fri 10:30am - 5pm,June - November,Y,M,43.192190000000004,-77.65988,Y,"(43.19219, -77.65988)"
349,Monroe,Greece Ridge Mall Farmers' Market,271 Greece Ridge Center Drive  Rochester,217 Greece Ridge Center Dr,Greece,NY,14626,Melanie Fazio,5852251140.0,http://www.themallatgreeceridge.com,Thu/Sat  8am-3pm,June 2-October 27,Y,M,43.20503,-77.68772,N,"(43.20503, -77.68772)"
350,Monroe,Irondequoit Farmers' Market,Town Hall Lawn  1280 Titus Ave. Rochester,1280 Titus Ave,Rochester,NY,14617,Katrina Hall,5853367267.0,http://www.irondequoit.org,Thursday  4pm-8pm,May 24-October 18,Y,P/M,43.21118,-77.58154,Y,"(43.21118, -77.58154)"
351,Monroe,Kirby's Farm Market,9739 Ridge Road Brockport,9739 Ridge Rd,Brockport,NY,14420,Linda Kirby,5856372600.0,,"Mon-Sat 9am-7pm  , Sunday  10am-5pm",May 1-December 24,Y,P/M/X,43.251940000000005,-77.98451,N,"(43.25194, -77.98451)"
352,Monroe,Lakeside Farmers' Market,Port of Charlotte 1000 N.River Road Rochester,4370 Lake Ave.,Rochester,NY,14612,Robert Putney,5854782014.0,https://www.facebook.com/LakesideFM/,Sunday's 10am-2pm,June-September,N,M,43.2505,-77.61413,N,"(43.2505, -77.61413)"
353,Monroe,Monroe Village Farmers' Market,"Blessed Sacrament Church lot, 730 Monroe Ave Rochester",730 Monroe Ave,Rochester,NY,14607,Allen Krisiloff,5854734470.0,http://www.monroevillagefarmersmarket.org,Wednesday  4pm-7pm,June 13-October 17,Y,M,43.143570000000004,-77.58848,Y,"(43.14357, -77.58848)"
354,Monroe,North Chili Farmers' Market,Methodist Church  2200 Westside Drive,2200 Westside Dr,North Chilli,NY,14514,Roger Dart,5853157754.0,http://www.umcofnorthchili.org,Saturday  8am-1pm,June 16-October 27,Y,M,43.12648,-77.78969000000001,Y,"(43.12648, -77.78969)"
355,Monroe,Partyka Farms Farm Stand,1420 County Line Rd. Kendall,1420 County Line Rd.,Kendall,NY,14470,Lora Partyka,5857520258.0,http://www.partykafarms.com,Daily  9am-9pm,April 12-December 27,Y,P/M/X,43.29811,-77.99548,Y,"(43.29811, -77.99548)"
356,Monroe,Pittsford Village Farmers' Market,50 State Street  Northfield Commons,50 State Street,Pittsford,NY,14534,Robert Putney,5854782014.0,http://www.pittsfordvillagefarmersmarket.org/,Saturday 10am-2pm,June 9 -October 20,N,M,43.090270000000004,-77.51955,N,"(43.09027, -77.51955)"
357,Monroe,Rochester Public Market -Thursday,280 N. Union St. off East Main St.,280 North Union St.,Rochester,NY,14609,Cindy De Coste,5854286907.0,http://www.cityofrochester.gov/publicmarket,Thursday  6am-1pm,Year-round,Y,YR,43.1657,-77.59016,Y,"(43.1657, -77.59016)"
358,Monroe,Rochester Public Market -Tuesday,280 N. Union St. off East Main St.,280 North Union St.,Rochester,NY,14609,Cindy De Coste,5854286907.0,http://www.cityofrochester.gov/publicmarket,Tuesday  6am-1pm,Year-round,Y,YR,43.1657,-77.59016,Y,"(43.1657, -77.59016)"
359,Monroe,Rochester Public Market-Saturday,280 N. Union St. off East Main St.,280 North Union St.,Rochester,NY,14609,Cindy De Coste,5854286907.0,http://www.cityofrochester.gov/publicmarket,Saturday 5am-3pm,Year-round,Y,YR,43.1657,-77.59016,Y,"(43.1657, -77.59016)"
360,Monroe,Scottsville Midweek Farmers' Market,American Legion Pkg Lot  61 Main Street,61 Main St,Scottsville,NY,14546,Marcy McCall,5858893981.0,https://www.facebook.com/Scottsville-Midweek-Farmers-Market-125248400836985/,Wednesday  4pm-7pm,June 6-September 26,Y,M,43.0193,-77.75548,N,"(43.0193, -77.75548)"
361,Monroe,South Wedge Farmers' Market,224 Mt. Hope Ave.  Rochester,224 Mt. Hope Ave,Rochester,NY,14620,Joan Brandenburg,5852561740.0,http://www.swfm.org,Thursday  4pm-7pm,June 7-October 4,Y,M,43.145140000000005,-77.60996,Y,"(43.14514, -77.60996)"
362,Monroe,The Farmers Daughter Farm Stand,8089 W Ridge Rd.  Brockport,8089 W Ridge Rd.,Brockport,NY,14420,Clayton Christ,5854513267.0,http://www.thefarmersdaughterny.com,"Mon-Sat  9am-9pm, Sunday  10am-8pm",May 1-December 28,Y,P/M/X,43.230140000000006,-77.91476999999999,N,"(43.23014, -77.91477)"
363,Monroe,Village of Fairport Farmers' Market,"58 S. Main St. parking lot, behind Bank of America",58 South Main St,Fairport,NY,14450,Fritz May,5854213209.0,http://www.fairportny.com,Saturday  7am-12pm,May 5-November 17,Y,P/M,43.099920000000004,-77.44214000000001,N,"(43.09992, -77.44214)"
364,Monroe,Webster's Joe Obbie Farmers' Market,Webster Town Center  1028 Ridge Road,1028 Ridge Road,Webster,NY,14580,Jason Bliek,5852611533.0,http://www.webstersjoeobbiefarmersmarketinc.org,Saturday  8:30am-1pm,June 9-October 27,Y,M,43.20964,-77.45416,N,"(43.20964, -77.45416)"
365,Monroe,Westside Farmers' Market,"St. Monica's Church parking lot, 831 Genesee St. Rochester",831 Genesee St,Rochester,NY,14611,Jackie Farrell,5854368999.0,http://www.westsidemarketrochester.com,Tuesday  4pm-7pm,June 12-October 9,Y,M,43.134058,-77.636523,Y,"(43.134058, -77.636523)"
366,Monroe,Whittier Fruit Farm Stand,219 Whittier Road  Rochester,219 Whittier Road,Rochester,NY,14624,Judy Russell,5857481898.0,http://www.whittierfruitfarm.com,"Sat/Sun  10am-5pm, Mon-Fri  10am-6pm",June 20-November 20,Y,M,43.14905,-77.77736999999999,N,"(43.14905, -77.77737)"
367,Montgomery,Amsterdam Farmers' Market,4988 State Hwy 30,4988 State Highway 30,Amsterdam,NY,12010,Melissa Levoy,5187959454.0,http://Facebook.com/AmsterdamFarmersMarket,"Wednesday  2pm-6pm, Saturday  10am-2pm",June 2-October 6,Y,M,42.95831,-74.18575,N,"(42.95831, -74.18575)"
368,Montgomery,Canajoharie Farmers' Market,24 Church Street Wagner Square,24 Church Street,Canajoharie,NY,13317,Paul Marshall,5186732218.0,http://www.canajohariefarmersmarket.com,Sunday  11am-2pm,June 10-October 28,Y,M,42.90515,-74.57222,N,"(42.90515, -74.57222)"
369,Montgomery,Clancy Farms Farm Stand,265 Heiser Road Fort Plain 13339,265 Heiser Road,Fort Plain,NY,13339,David Clancy,5189934806.0,http://www.facebook.com/clancyfarm,"M/Tu/W  10am-4pm, Saturday  1pm-5pm",June  18-October  31,Y,M,42.91494,-74.62885,N,"(42.91494, -74.62885)"
370,Montgomery,Damin Farm Stand,8075 State Highway 5 St. Johnsville,8075 State Highway 5,St. Johnsville,NY,13452,Barb Damin,5185682643.0,,Daily  9am-6pm,Year-round,Y,YR,43.00497,-74.72233,Y,"(43.00497, -74.72233)"
371,Montgomery,Fort Plain Farm Stand,Parking lot on 12 Willet St. Ft. Plain,12 Willet Street,Fort Plain,NY,13339,Annette Rorick,5189934271.0,,"Thursday  10am-4pm, Friday  10am-4pm",May 24-November 16,Y,P/M,42.9316,-74.62182,N,"(42.9316, -74.62182)"
